date,target,52TI766,52PI250,52FC231,52TI737,52FC1127,52TI878,52TI735,52FR235,52FC133,52FC1143
2021-05-14 12:40:00+00:00,2.7564697265625,379.953125,20.70654296875,9.73681640625,113.509765625,4.93701171875,96.95703125,375.2578125,375.125,7077.293208802664,1387.166587477954
2021-05-14 23:00:00+00:00,3.149658203125,382.0703125,20.72900390625,10.24334042539181,113.15397719710056,4.975738389179145,102.1607889860877,376.7170654114255,363.015625,6866.319634702086,1408.5
2021-05-15 10:00:00+00:00,4.0662841796875,380.828125,20.58642578125,9.515869140625,111.65714518157722,4.950996012596273,90.63016002755232,375.9626719490081,364.4140625,6963.75,1361.71875
2021-05-15 21:40:00+00:00,4.12548828125,378.3046875,20.6162109375,9.746799598665078,112.318359375,4.94970703125,100.80316788251604,374.0828624085521,361.3359375,7025.08336211465,1359.71875
2021-05-16 22:20:00+00:00,3.693603515625,381.9140625,20.68115234375,10.178955078125,111.34193625773666,4.9749755859375,107.32238401183838,376.7008214593614,353.3828125,7160.946682522664,1293.1527185667192
2021-05-17 11:20:00+00:00,3.832275390625,383.1421912689928,20.627605058773064,10.243896484375,110.45703125,4.9775390625,104.380859375,378.203125,354.53125,7505.413097464045,1369.37857041743
2021-05-19 09:10:00+00:00,3.54754638671875,384.34375,20.51123046875,9.964599609375,109.66663656613449,5.630569293704935,93.83205980032456,378.5265467641315,349.3359375,7920.603274991223,1280.5
2021-05-19 20:50:00+00:00,1.959564208984375,384.8828125,20.68896484375,10.22314453125,109.10901094855538,5.659438420264982,90.51977267609443,379.5573636610607,349.8879318586362,8019.75,1329.6623313643688
2021-05-20 14:00:00+00:00,0.3739013671875,382.8671875,20.82421875,10.487548828125,110.587890625,5.691162109375,100.25235261989498,377.53125,368.015625,8064.5,1343.6875
2021-05-20 22:20:00+00:00,0.3621139526367187,382.1171875,20.95166015625,10.248046875,111.98828125,5.681883911097794,105.25168210739535,377.015625,370.2636784993624,7770.700011254316,1415.875
2021-05-21 09:30:00+00:00,-1.227752685546875,381.59375,20.95458984375,10.459228515625,112.673828125,5.6610107421875,104.84748877308296,376.234375,375.6640625,7771.380692725769,1447.96875
2021-05-21 22:20:00+00:00,-0.4916305541992187,383.9320082339369,20.947265625,10.329202831039227,113.23409344340538,5.7125244140625,105.40625,378.18773319180286,369.047675271989,7696.072792978558,1484.0625
2021-05-22 09:20:00+00:00,-1.68310546875,384.20545167625846,20.88720703125,10.344164766585331,112.28772507320004,5.6373291015625,95.857421875,378.1015625,363.015625,7796.031393872004,1460.0
2021-05-22 22:10:00+00:00,-1.0787353515625,382.4140625,20.83447265625,10.379150390625,113.24609375,5.6986083984375,110.25582238245688,376.625,369.5119923663386,7551.557504981715,1525.1875
2021-05-23 09:40:00+00:00,-0.8156280517578125,383.328125,20.80908203125,10.40234375,112.900390625,5.7030029296875,106.400390625,377.375,368.84375,7721.25,1502.125
